site_uid,supplier,roles,country_code,world_region,weather_profile,month_index,allocated_mass_kg,env_event_types,transport_event_types,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,inbound_delay_multiplier,outbound_delay_multiplier,inbound_maritime_risk,outbound_maritime_risk,disruption_index,service_proxy_pct,operational_event_labels,source_link_count
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,66,0.01,heatwave|storm,maritime_storm,env:heatwave|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:066:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:066:storm",6710a156a67f4acb,0.9343,1.1326,1.0985,1.0,1.1326,0.0,0.4679,0.5473,75.09,capacite_meteo_degradee|congestion_logistique_outbound|maintenance_corrective_meteo|overtime_energetique|recalage_qualite|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,67,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:067:heatwave",6710a156a67f4acb,0.9164,1.0568,1.1253,1.0,1.0568,0.0,0.167,0.6963,77.06,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,68,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:068:heatwave",6710a156a67f4acb,0.9331,1.0334,1.1003,1.0,1.0259,0.0,0.0354,0.5571,82.06,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,69,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:069:heatwave",6710a156a67f4acb,0.978,1.0296,1.0331,1.0,1.0296,0.0,0.0405,0.1837,91.94,overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,70,0.01,none,none,none,,6710a156a67f4acb,0.9958,1.0101,1.0,1.0,1.0101,0.0,0.0138,0.0138,98.58,nominal,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,71,0.01,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,72,0.01,cold|storm,none,env:cold|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:072:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:072:storm",,0.9961,1.0075,1.0008,1.0,1.0,0.0,0.0,0.0197,98.79,froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,73,0.01,cold|storm,maritime_storm,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:073:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:073:storm",6710a156a67f4acb,0.8866,1.2155,1.0227,1.0,1.063,0.0,0.2252,0.5672,71.32,capacite_appoint|capacite_meteo_degradee|congestion_logistique_outbound|froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,74,0.01,cold|storm,maritime_storm,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:074:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:074:storm",6710a156a67f4acb,0.9374,1.1349,1.0067,1.0,1.1349,0.0,0.4818,0.4818,82.05,capacite_meteo_degradee|congestion_logistique_outbound|froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,75,0.01,cold|storm,maritime_storm,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:075:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:075:storm",6710a156a67f4acb,0.9546,1.0978,1.0047,1.0,1.0978,0.0,0.3492,0.3492,86.55,capacite_meteo_degradee|congestion_logistique_outbound|froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,76,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:076:heatwave",,0.9802,1.0099,1.0296,1.0,1.0,0.0,0.0,0.1647,94.27,overtime_energetique|recalage_qualite,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,77,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:077:heatwave",6710a156a67f4acb,0.943,1.0285,1.0855,1.0,1.0084,0.0,0.0325,0.4752,84.47,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,78,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:078:heatwave",6710a156a67f4acb,0.925,1.0375,1.1126,1.0,1.0065,0.0,0.0242,0.6253,80.13,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,79,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:079:heatwave",6710a156a67f4acb,0.9272,1.0364,1.1093,1.0,1.011,0.0,0.015,0.607,80.65,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,80,0.01,heatwave|storm,none,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:080:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:080:storm",6710a156a67f4acb,0.9453,1.0525,1.0821,1.0,1.025,0.0,0.0342,0.4559,83.0,capacite_meteo_degradee|maintenance_corrective_meteo|overtime_energetique|recalage_qualite|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,81,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:081:heatwave",6710a156a67f4acb,0.9726,1.0326,1.041,1.0,1.0326,0.0,0.0445,0.228,90.48,overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,82,0.01,none,maritime_storm,outbound:maritime_storm,,6710a156a67f4acb,0.9418,1.1269,1.0,1.0,1.1269,0.0,0.4137,0.4137,83.57,capacite_meteo_degradee|congestion_logistique_outbound|retard_approvisionnement,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,83,0.01,none,maritime_storm,outbound:maritime_storm,,6710a156a67f4acb,0.9398,1.1298,1.0,1.0,1.1298,0.0,0.4635,0.4635,83.18,capacite_meteo_degradee|congestion_logistique_outbound|retard_approvisionnement,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,84,0.01,none,maritime_storm,outbound:maritime_storm,,6710a156a67f4acb,0.9809,1.041,1.0,1.0,1.041,0.0,0.1466,0.1466,94.23,congestion_logistique_outbound,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,85,0.01,cold,none,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:085:cold",,0.9981,1.0033,1.0008,1.0,1.0,0.0,0.0,0.0277,99.4,froid_transport_ou_site|overtime_energetique,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,86,0.01,cold,none,env:cold,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:086:cold",,0.9964,1.0062,1.0016,1.0,1.0,0.0,0.0,0.052,98.87,froid_transport_ou_site|overtime_energetique,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,87,0.01,cold|storm,none,env:cold|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:087:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:087:storm",6710a156a67f4acb,0.9514,1.0924,1.0097,1.0,1.0103,0.0,0.0346,0.2432,86.26,capacite_meteo_degradee|froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,88,0.01,none,none,none,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,nominal,0
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,89,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:089:heatwave",6710a156a67f4acb,0.9874,1.0101,1.019,1.0,1.0101,0.0,0.0391,0.1054,95.93,overtime_energetique,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,90,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:090:heatwave",6710a156a67f4acb,0.9523,1.0842,1.0716,1.0,1.0842,0.0,0.2587,0.3979,81.97,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,91,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:091:heatwave",6710a156a67f4acb,0.9279,1.1594,1.107,1.0,1.1594,0.0,0.5121,0.5945,72.3,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,92,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:092:heatwave",6710a156a67f4acb,0.9266,1.1193,1.11,1.0,1.1193,0.0,0.3638,0.6113,74.58,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,93,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:093:heatwave",6710a156a67f4acb,0.9509,1.0342,1.0736,1.0,1.0342,0.0,0.0467,0.409,85.64,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,94,0.01,heatwave|storm,none,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:094:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:094:storm",6710a156a67f4acb,0.9609,1.0743,1.0078,1.0,1.0187,0.0,0.0256,0.1955,88.75,maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,95,0.01,none,none,none,,6710a156a67f4acb,0.9988,1.0028,1.0,1.0,1.0028,0.0,0.0038,0.0038,99.6,nominal,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,96,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:096:storm",,0.9961,1.0075,1.0008,1.0,1.0,0.0,0.0,0.0197,98.79,maintenance_corrective_meteo,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,97,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:097:storm",6710a156a67f4acb,0.9738,1.0497,1.0052,1.0,1.0317,0.0,0.1062,0.1309,92.29,maintenance_corrective_meteo,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,98,0.01,cold|storm,none,env:cold|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:098:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:098:storm",6710a156a67f4acb,0.9666,1.0634,1.0067,1.0,1.0315,0.0,0.1052,0.1669,90.29,froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,99,0.01,cold|storm,maritime_storm,env:cold|env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:099:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:099:storm",6710a156a67f4acb,0.9425,1.1259,1.0047,1.0,1.1259,0.0,0.417,0.417,83.32,capacite_meteo_degradee|congestion_logistique_outbound|froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique|retard_approvisionnement,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,100,0.01,storm,maritime_storm,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:100:storm",6710a156a67f4acb,0.9401,1.129,1.0108,1.0,1.129,0.0,0.4608,0.4608,82.38,capacite_meteo_degradee|congestion_logistique_outbound|maintenance_corrective_meteo|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,101,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:101:heatwave",6710a156a67f4acb,0.968,1.0437,1.048,1.0,1.0437,0.0,0.1448,0.2666,88.5,congestion_logistique_outbound|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,102,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:102:heatwave",6710a156a67f4acb,0.9264,1.0368,1.1104,1.0,1.0187,0.0,0.0725,0.6134,80.47,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,103,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:103:heatwave",6710a156a67f4acb,0.916,1.042,1.126,1.0,1.0352,0.0,0.1182,0.7002,78.07,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,104,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:104:heatwave",6710a156a67f4acb,0.9387,1.0351,1.092,1.0,1.0351,0.0,0.0564,0.5111,83.05,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,105,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:105:heatwave",6710a156a67f4acb,0.9851,1.0359,1.0221,1.0,1.0359,0.0,0.0472,0.123,93.04,overtime_energetique,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,106,0.01,none,none,none,,6710a156a67f4acb,0.9909,1.0219,1.0,1.0,1.0219,0.0,0.0299,0.0299,96.97,nominal,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,107,0.01,storm,maritime_storm,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:107:storm",6710a156a67f4acb,0.9615,1.0845,1.0077,1.0,1.0845,0.0,0.2562,0.2562,87.98,congestion_logistique_outbound|maintenance_corrective_meteo|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,108,0.01,storm,maritime_storm,env:storm|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:108:storm",6710a156a67f4acb,0.9248,1.167,1.0099,1.0,1.167,0.0,0.5136,0.5136,78.47,capacite_meteo_degradee|congestion_logistique_outbound|maintenance_corrective_meteo|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,109,0.01,storm,maritime_cold|maritime_storm,env:storm|outbound:maritime_cold|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:109:storm",6710a156a67f4acb,0.9418,1.1312,1.0052,1.0,1.1312,0.0,0.3716,0.3716,82.83,capacite_meteo_degradee|congestion_logistique_outbound|froid_transport_ou_site|maintenance_corrective_meteo|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,110,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:110:storm",6710a156a67f4acb,0.9666,1.0634,1.0067,1.0,1.0035,0.0,0.0116,0.1669,90.29,maintenance_corrective_meteo|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,111,0.01,cold|storm,none,env:cold|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:111:cold|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:111:storm",,0.9764,1.0449,1.0047,1.0,1.0,0.0,0.0,0.1181,93.01,froid_transport_ou_site|maintenance_corrective_meteo|overtime_energetique,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,112,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:112:heatwave",,0.9816,1.0092,1.0276,1.0,1.0,0.0,0.0,0.1536,94.65,overtime_energetique|recalage_qualite,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,113,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:113:heatwave",,0.9492,1.0254,1.0762,1.0,1.0,0.0,0.0,0.4236,86.01,capacite_meteo_degradee|overtime_energetique|recalage_qualite,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,114,0.01,heatwave|storm,none,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:114:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:114:storm",6710a156a67f4acb,0.9316,1.0363,1.1027,1.0,1.0054,0.0,0.021,0.5704,81.52,capacite_meteo_degradee|maintenance_corrective_meteo|overtime_energetique|recalage_qualite,3
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,115,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:115:heatwave",6710a156a67f4acb,0.9293,1.0353,1.106,1.0,1.0283,0.0,0.0946,0.589,81.16,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,116,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:116:heatwave",6710a156a67f4acb,0.932,1.1523,1.0897,1.0,1.1523,0.0,0.4529,0.4984,74.22,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,117,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:117:heatwave",6710a156a67f4acb,0.9232,1.1706,1.0589,1.0,1.1706,0.0,0.4998,0.4998,74.48,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,118,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:118:heatwave",6710a156a67f4acb,0.9731,1.0604,1.0188,1.0,1.0604,0.0,0.1508,0.1508,90.07,congestion_logistique_outbound|overtime_energetique|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,119,0.01,none,none,none,,6710a156a67f4acb,0.9914,1.0215,1.0,1.0,1.0215,0.0,0.0404,0.0404,97.05,nominal,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,120,0.01,none,none,none,,6710a156a67f4acb,0.9989,1.0028,1.0,1.0,1.0028,0.0,0.0093,0.0093,99.61,nominal,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,121,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:121:storm",,0.9437,1.1069,1.0113,1.0,1.0,0.0,0.0,0.2814,84.3,capacite_meteo_degradee|maintenance_corrective_meteo|retard_approvisionnement,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,122,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:122:storm",,0.9759,1.0459,1.0048,1.0,1.0,0.0,0.0,0.1207,92.86,maintenance_corrective_meteo,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,123,0.01,storm,none,env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:123:storm",,0.9764,1.0449,1.0047,1.0,1.0,0.0,0.0,0.1181,93.01,maintenance_corrective_meteo,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,124,0.01,none,maritime_storm,outbound:maritime_storm,,6710a156a67f4acb,0.9678,1.0695,1.0,1.0,1.0695,0.0,0.248,0.248,90.49,congestion_logistique_outbound|retard_approvisionnement,1
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,125,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:125:heatwave",6710a156a67f4acb,0.937,1.1358,1.0333,1.0,1.1358,0.0,0.485,0.485,79.84,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,126,0.01,heatwave,maritime_storm,env:heatwave|outbound:maritime_storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:126:heatwave",6710a156a67f4acb,0.9366,1.0927,1.0951,1.0,1.0927,0.0,0.3309,0.5285,78.27,capacite_meteo_degradee|congestion_logistique_outbound|overtime_energetique|recalage_qualite|retard_approvisionnement,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,127,0.01,heatwave,none,env:heatwave,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:127:heatwave",6710a156a67f4acb,0.9109,1.0446,1.1337,1.0,1.0003,0.0,0.0012,0.7428,76.92,capacite_meteo_degradee|overtime_energetique|recalage_qualite,2
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Halcyon Hevecam,T4,,Sub-Saharan Africa,temperate_mixed,128,0.01,heatwave|storm,none,env:heatwave|env:storm,"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:128:heatwave|halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102:128:storm",6710a156a67f4acb,0.9117,1.0578,1.1324,1.0,1.0256,0.0,0.0501,0.7357,76.11,capacite_meteo_degradee|maintenance_corrective_meteo|overtime_energetique|recalage_qualite|retard_approvisionnement,3
