path_id,record_index,role,node_uid,site_uid,supplier_id,site_id,name,location,country_code,lat,lon,supplier_status,is_primary,allocation_share_pct,component_mass_kg,path_mass_kg,source_confidence,site_quality
R015-P001,15,T4,"T4:saarstahl@@saarstahl@49.3594,7.1715","saarstahl@@saarstahl@49.3594,7.1715",saarstahl,"saarstahl@49.3594,7.1715",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary,True,100.0,0.0996449,0.0996449,,unknown_or_legacy
R015-P001,15,T3,"T3:aubert_duval@@aubert_duval@45.7772,3.087","aubert_duval@@aubert_duval@45.7772,3.087",aubert_duval,"aubert_duval@45.7772,3.087",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary,True,100.0,0.0996449,0.0996449,medium_high,source_backed_or_medium_high
R015-P001,15,T2,"T2:schroth_safety_products@@schroth_safety_products@26.18,-80.19","schroth_safety_products@@schroth_safety_products@26.18,-80.19",schroth_safety_products,"schroth_safety_products@26.18,-80.19",SCHROTH Safety Products,United States,US,26.18,-80.19,baseline_primary,True,100.0,0.0996449,0.0996449,high,source_backed_or_medium_high
R015-P001,15,T1,"T1:espace@@espace@44.7776,-0.6475","espace@@espace@44.7776,-0.6475",espace,"espace@44.7776,-0.6475",ESPACE,France,FR,44.7776436,-0.6475364,baseline_primary,True,100.0,0.0996449,0.0996449,,unknown_or_legacy
R015-P001,15,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.0996449,0.0996449,high,source_backed_or_medium_high
R016-P001,16,T4,"T4:saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727","saarstahl__tier4_raw_material@@saarstahl__tier4_raw_material@49.3593951,7.1714727",saarstahl__tier4_raw_material,"saarstahl__tier4_raw_material@49.3593951,7.1714727",Saarstahl,Germany,DE,49.3593951,7.1714727,baseline_primary_assumed_material_certificate,True,100.0,0.008,0.008,,unknown_or_legacy
R016-P001,16,T3,"T3:aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731","aubert_&_duval__tier3_first_transformation@@aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",aubert_&_duval__tier3_first_transformation,"aubert_&_duval__tier3_first_transformation@45.9235016,2.8415731",Aubert & Duval,"Les Ancizes-Comps, France",FR,45.9235016,2.8415731,baseline_primary_assumed_material_processor,True,100.0,0.008,0.008,medium_high,source_backed_or_medium_high
R016-P001,16,T2,"T2:ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016","ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@@ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016",ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation,"ets_gattefin_-_internal_machining/forming_process__tier2_second_transformation@47.1426393,2.2372016",ETS Gattefin - internal machining/forming process,France,FR,47.1426393,2.2372016,baseline_primary_assumed_internalized_process,True,100.0,0.008,0.008,high,source_backed_or_medium_high
R016-P001,16,T1,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","ets_gattefin@@ets_gattefin@47.1426,2.2372",ets_gattefin,"ets_gattefin@47.1426,2.2372",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary,True,100.0,0.008,0.008,high,source_backed_or_medium_high
R016-P001,16,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.008,0.008,high,source_backed_or_medium_high
R017-P001,17,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,2.43,2.43,medium_high,source_backed_or_medium_high
R017-P001,17,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,2.43,2.43,high,source_backed_or_medium_high
R017-P001,17,T2,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",sumpar_internal_machining_forming_process_tier2_second_transformation,"sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",SUMPAR - internal machining/forming process,France,FR,49.3892868,1.2085766,baseline_primary_assumed_internalized_process,True,100.0,2.43,2.43,high,source_backed_or_medium_high
R017-P001,17,T1,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",sumpar_tier1,"sumpar_tier1@49.3892868,1.2085766",SUMPAR,France,FR,49.3892868,1.2085766,baseline_primary_lca_exact_supplier,True,100.0,2.43,2.43,high,source_backed_or_medium_high
R017-P001,17,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,2.43,2.43,high,source_backed_or_medium_high
R018-P001,18,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,0.1033805,0.1033805,medium_high,source_backed_or_medium_high
R018-P001,18,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,0.1033805,0.1033805,high,source_backed_or_medium_high
R018-P001,18,T2,"T2:mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation,"mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",MGA Villeneuve St Lot - internal machining/forming process,France,FR,44.3974711,0.7316929,baseline_primary_assumed_internalized_process,True,100.0,0.1033805,0.1033805,medium,unknown_or_legacy
R018-P001,18,T1,"T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",mga_villeneuve_st_lot_tier1,"mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",MGA Villeneuve St Lot,France,FR,44.3974711,0.7316929,baseline_primary_lca_exact_supplier,True,100.0,0.1033805,0.1033805,medium,unknown_or_legacy
R018-P001,18,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.1033805,0.1033805,high,source_backed_or_medium_high
R019-P001,19,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,12.333,12.333,medium_high,source_backed_or_medium_high
R019-P001,19,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,12.333,12.333,high,source_backed_or_medium_high
R019-P001,19,T2,"T2:sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766","sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",sumpar_internal_machining_forming_process_tier2_second_transformation,"sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",SUMPAR - internal machining/forming process,France,FR,49.3892868,1.2085766,baseline_primary_assumed_internalized_process,True,100.0,12.333,12.333,high,source_backed_or_medium_high
R019-P001,19,T1,"T1:sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766","sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",sumpar_tier1,"sumpar_tier1@49.3892868,1.2085766",SUMPAR,France,FR,49.3892868,1.2085766,baseline_primary_lca_exact_supplier,True,100.0,12.333,12.333,high,source_backed_or_medium_high
R019-P001,19,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,12.333,12.333,high,source_backed_or_medium_high
R020-P001,20,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,3.523,3.523,medium_high,source_backed_or_medium_high
R020-P001,20,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,3.523,3.523,high,source_backed_or_medium_high
R020-P001,20,T2,"T2:mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation,"mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",MGA Villeneuve St Lot - internal machining/forming process,France,FR,44.3974711,0.7316929,baseline_primary_assumed_internalized_process,True,100.0,3.523,3.523,medium,unknown_or_legacy
R020-P001,20,T1,"T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",mga_villeneuve_st_lot_tier1,"mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",MGA Villeneuve St Lot,France,FR,44.3974711,0.7316929,baseline_primary_lca_exact_supplier,True,100.0,3.523,3.523,medium,unknown_or_legacy
R020-P001,20,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,3.523,3.523,high,source_backed_or_medium_high
R021-P001,21,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,2.125,2.125,medium_high,source_backed_or_medium_high
R021-P001,21,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,2.125,2.125,high,source_backed_or_medium_high
R021-P001,21,T2,"T2:ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016","ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ets_gattefin_internal_machining_forming_process_tier2_second_transformation,"ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ETS Gattefin - internal machining/forming process,France,FR,47.1426393,2.2372016,baseline_primary_assumed_internalized_process,True,100.0,2.125,2.125,high,source_backed_or_medium_high
R021-P001,21,T1,"T1:ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016","ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016",ets_gattefin_tier1,"ets_gattefin_tier1@47.1426393,2.2372016",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary_lca_exact_supplier,True,100.0,2.125,2.125,high,source_backed_or_medium_high
R021-P001,21,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,2.125,2.125,high,source_backed_or_medium_high
R022-P001,22,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,0.4425,0.4425,medium_high,source_backed_or_medium_high
R022-P001,22,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,0.4425,0.4425,high,source_backed_or_medium_high
R022-P001,22,T2,"T2:ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016","ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ets_gattefin_internal_machining_forming_process_tier2_second_transformation,"ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ETS Gattefin - internal machining/forming process,France,FR,47.1426393,2.2372016,baseline_primary_assumed_internalized_process,True,100.0,0.4425,0.4425,high,source_backed_or_medium_high
R022-P001,22,T1,"T1:ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016","ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016",ets_gattefin_tier1,"ets_gattefin_tier1@47.1426393,2.2372016",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary_lca_exact_supplier,True,100.0,0.4425,0.4425,high,source_backed_or_medium_high
R022-P001,22,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,0.4425,0.4425,high,source_backed_or_medium_high
R023-P001,23,T4,"T4:alcoa@@alcoa@40.4406,-79.9959","alcoa@@alcoa@40.4406,-79.9959",alcoa,"alcoa@40.4406,-79.9959",Alcoa,"Newburgh, United States",US,37.9202921,-87.3302684,baseline_primary,True,100.0,3.956,3.956,medium_high,source_backed_or_medium_high
R023-P001,23,T3,"T3:amag_austria_metall@@amag_austria_metall@48.2267,13.0357","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",amag_austria_metall,"amag_austria_metall@48.2267,13.0357",AMAG Austria Metall,Austria,AT,48.2266686,13.0356549,baseline_primary,True,100.0,3.956,3.956,high,source_backed_or_medium_high
R023-P001,23,T2,"T2:ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016","ets_gattefin_internal_machining_forming_process_tier2_second_transformation@@ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ets_gattefin_internal_machining_forming_process_tier2_second_transformation,"ets_gattefin_internal_machining_forming_process_tier2_second_transformation@47.1426393,2.2372016",ETS Gattefin - internal machining/forming process,France,FR,47.1426393,2.2372016,baseline_primary_assumed_internalized_process,True,100.0,3.956,3.956,high,source_backed_or_medium_high
R023-P001,23,T1,"T1:ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016","ets_gattefin_tier1@@ets_gattefin_tier1@47.1426393,2.2372016",ets_gattefin_tier1,"ets_gattefin_tier1@47.1426393,2.2372016",ETS Gattefin,France,FR,47.1426393,2.2372016,baseline_primary_lca_exact_supplier,True,100.0,3.956,3.956,high,source_backed_or_medium_high
R023-P001,23,OEM,"OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",safran_seats_safran_internal_group,"safran_seats_safran_internal_group@48.8125,1.9495",Safran Seats / Safran internal group,France,FR,48.8125,1.9495,baseline_primary,True,100.0,3.956,3.956,high,source_backed_or_medium_high
