site_uid,world_region,weather_profile,roles,supplier,country_code,lat,lon,month_index,climate_progress,warming_delta_c,hazard_intensification_factor,heatwave_factor,drought_factor,storm_factor,hurricane_factor,cold_factor,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heatwave,drought,storm_stress,hurricane,cold_stress,event_label
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,84,0.34728,0.764,1.1334,1.2223,1.163,1.1037,1.1334,0.9555,28.58,81.7,88.52,4.44,31.52,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,85,0.351464,0.7732,1.1352,1.2253,1.1652,1.1052,1.1352,0.9549,27.32,84.06,78.5,5.26,30.45,0.0,0.0,0.0,0.0,0.0264,cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,86,0.355649,0.7824,1.1371,1.2284,1.1675,1.1066,1.1371,0.9543,26.92,85.16,90.0,7.66,30.13,0.0,0.0,0.0,0.0,0.0496,cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,87,0.359833,0.7916,1.1389,1.2315,1.1698,1.108,1.1389,0.9537,28.2,84.82,123.86,11.14,31.39,0.0,0.0,0.2665,0.0,0.0282,storm|cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,88,0.364017,0.8008,1.1408,1.2346,1.172,1.1095,1.1408,0.9531,30.48,83.1,77.5,5.6,33.53,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,89,0.368201,0.81,1.1426,1.2377,1.1743,1.1109,1.1426,0.9525,32.84,72.78,66.49,5.5,35.06,0.1295,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,90,0.372385,0.8192,1.1445,1.2408,1.1766,1.1124,1.1445,0.9518,35.18,63.9,58.72,5.24,36.69,0.4928,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,91,0.376569,0.8285,1.1464,1.2439,1.1789,1.1138,1.1464,0.9512,36.75,58.56,55.84,4.85,37.84,0.7387,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,92,0.380753,0.8377,1.1482,1.2471,1.1812,1.1153,1.1482,0.9506,36.88,57.91,58.65,4.35,37.92,0.7614,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,93,0.384937,0.8469,1.1501,1.2502,1.1835,1.1168,1.1501,0.95,35.27,61.91,93.9,6.61,36.62,0.5105,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,94,0.389121,0.8561,1.152,1.2533,1.1858,1.1182,1.152,0.9493,32.14,69.35,123.35,8.74,34.09,0.0224,0.0,0.2642,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,95,0.393305,0.8653,1.1539,1.2564,1.1881,1.1197,1.1539,0.9487,28.33,70.67,78.59,4.53,30.38,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,96,0.39749,0.8745,1.1558,1.2596,1.1904,1.1211,1.1558,0.9481,24.97,73.19,97.37,5.0,27.22,0.0,0.0,0.0221,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,97,0.401674,0.8837,1.1576,1.2627,1.1927,1.1226,1.1576,0.9475,23.18,76.44,110.71,5.35,25.69,0.0,0.0,0.1469,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,98,0.405858,0.8929,1.1595,1.2659,1.195,1.1241,1.1595,0.9468,23.18,79.83,115.03,5.87,25.97,0.0,0.0,0.1876,0.0,0.0246,storm|cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,99,0.410042,0.9021,1.1614,1.269,1.1973,1.1256,1.1614,0.9462,25.74,82.74,109.18,5.93,28.76,0.0,0.0,0.133,0.0,0.0262,storm|cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,100,0.414226,0.9113,1.1633,1.2722,1.1996,1.127,1.1633,0.9456,30.13,84.65,131.57,9.28,33.3,0.0,0.0,0.3435,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,101,0.41841,0.9205,1.1652,1.2754,1.2019,1.1285,1.1652,0.9449,34.13,77.6,96.05,9.27,36.74,0.3392,0.0,0.0099,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,102,0.422594,0.9297,1.1671,1.2785,1.2043,1.13,1.1671,0.9443,36.9,71.12,24.69,4.77,38.99,0.7833,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,103,0.426778,0.9389,1.169,1.2817,1.2066,1.1315,1.169,0.9437,37.6,66.88,11.92,4.26,39.35,0.8966,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,104,0.430962,0.9481,1.1709,1.2849,1.2089,1.1329,1.1709,0.943,36.08,65.82,20.46,3.69,37.75,0.6558,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,105,0.435146,0.9573,1.1728,1.2881,1.2112,1.1344,1.1728,0.9424,32.98,67.98,48.86,4.08,34.82,0.1576,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,106,0.439331,0.9665,1.1748,1.2913,1.2136,1.1359,1.1748,0.9417,29.39,72.5,77.06,4.61,31.59,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,107,0.443515,0.9757,1.1767,1.2944,1.2159,1.1374,1.1767,0.9411,26.49,70.23,123.52,9.74,28.51,0.0,0.0,0.2703,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,108,0.447699,0.9849,1.1786,1.2976,1.2183,1.1389,1.1786,0.9405,25.14,69.24,128.49,8.63,27.08,0.0,0.0,0.3178,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,109,0.451883,0.9941,1.1805,1.3008,1.2206,1.1404,1.1805,0.9398,25.62,69.7,110.71,5.57,27.6,0.0,0.0,0.1493,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,110,0.456067,1.0033,1.1824,1.304,1.223,1.1419,1.1824,0.9392,27.61,71.53,115.03,5.58,29.74,0.0,0.0,0.1906,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,111,0.460251,1.0126,1.1844,1.3073,1.2253,1.1434,1.1844,0.9385,30.14,74.39,109.18,5.63,32.5,0.0,0.0,0.1351,0.0,0.0155,storm|cold
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,112,0.464435,1.0218,1.1863,1.3105,1.2277,1.1449,1.1863,0.9379,33.22,77.77,94.72,5.13,35.85,0.2004,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,113,0.468619,1.031,1.1882,1.3137,1.23,1.1464,1.1882,0.9373,35.38,73.36,65.99,4.69,37.65,0.5557,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,114,0.472803,1.0402,1.1901,1.3169,1.2324,1.1479,1.1901,0.9366,36.56,70.29,109.48,9.58,38.58,0.7504,0.0,0.1385,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,115,0.476987,1.0494,1.1921,1.3201,1.2348,1.1494,1.1921,0.936,36.71,69.63,75.99,5.82,38.68,0.7767,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,116,0.481172,1.0586,1.194,1.3234,1.2371,1.1509,1.194,0.9353,35.98,71.67,57.77,4.17,38.12,0.6588,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,117,0.485356,1.0678,1.196,1.3266,1.2395,1.1524,1.196,0.9347,34.61,75.87,65.9,4.7,37.08,0.4332,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,118,0.48954,1.077,1.1979,1.3299,1.2419,1.1539,1.1979,0.934,32.83,81.0,66.47,5.13,35.71,0.1384,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,119,0.493724,1.0862,1.1999,1.3331,1.2443,1.1554,1.1999,0.9334,30.89,77.71,43.55,5.43,33.51,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,120,0.497908,1.0954,1.2018,1.3363,1.2467,1.157,1.2018,0.9327,29.11,74.34,52.47,5.58,31.46,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,121,0.502092,1.1046,1.2038,1.3396,1.249,1.1585,1.2038,0.9321,27.87,71.49,128.82,11.57,29.99,0.0,0.0,0.3265,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,122,0.506276,1.1138,1.2057,1.3429,1.2514,1.16,1.2057,0.9314,27.59,69.68,107.33,6.41,29.56,0.0,0.0,0.1192,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,123,0.51046,1.123,1.2077,1.3461,1.2538,1.1615,1.2077,0.9308,28.53,69.25,109.18,5.06,30.47,0.0,0.0,0.1372,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,124,0.514644,1.1322,1.2096,1.3494,1.2562,1.163,1.2096,0.9301,30.64,70.26,94.72,4.61,32.66,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,125,0.518828,1.1414,1.2116,1.3526,1.2586,1.1646,1.2116,0.9295,33.48,64.77,65.73,4.08,35.06,0.2496,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,126,0.523013,1.1506,1.2136,1.3559,1.261,1.1661,1.2136,0.9288,36.22,62.19,57.4,3.7,37.6,0.7158,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,127,0.527197,1.1598,1.2155,1.3592,1.2634,1.1676,1.2155,0.9282,37.94,63.51,54.32,4.26,39.42,1.0,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,128,0.531381,1.169,1.2175,1.3625,1.2658,1.1692,1.2175,0.9275,37.88,68.65,117.89,11.21,39.77,1.0,0.0,0.223,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,129,0.535565,1.1782,1.2195,1.3658,1.2682,1.1707,1.2195,0.9268,35.83,76.53,65.65,5.19,38.35,0.6541,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,130,0.539749,1.1874,1.2214,1.369,1.2706,1.1722,1.2214,0.9262,32.24,85.21,77.06,5.47,35.46,0.0784,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,131,0.543933,1.1967,1.2234,1.3723,1.273,1.1738,1.2234,0.9255,28.14,84.63,78.59,5.59,31.31,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,132,0.548117,1.2059,1.2254,1.3756,1.2755,1.1753,1.2254,0.9249,24.82,82.7,97.37,5.55,27.83,0.0,0.0,0.0232,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,133,0.552301,1.2151,1.2274,1.3789,1.2779,1.1768,1.2274,0.9242,23.35,79.77,110.71,5.35,26.13,0.0,0.0,0.154,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,134,0.556485,1.2243,1.2293,1.3822,1.2803,1.1784,1.2293,0.9236,24.23,76.38,115.03,5.0,26.74,0.0,0.0,0.1967,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,135,0.560669,1.2335,1.2313,1.3855,1.2827,1.1799,1.2313,0.9229,27.16,73.14,160.3,11.22,29.41,0.0,0.0,0.642,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,136,0.564854,1.2427,1.2333,1.3889,1.2852,1.1815,1.2333,0.9222,31.14,70.64,58.2,3.98,33.2,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,137,0.569038,1.2519,1.2353,1.3922,1.2876,1.183,1.2353,0.9216,34.88,61.48,19.06,3.79,36.2,0.5007,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,138,0.573222,1.2611,1.2373,1.3955,1.29,1.1846,1.2373,0.9209,37.18,55.84,17.2,4.35,38.04,0.903,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,139,0.577406,1.2703,1.2393,1.3988,1.2925,1.1861,1.2393,0.9202,37.4,55.26,36.42,4.85,38.22,0.9447,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,140,0.58159,1.2795,1.2413,1.4021,1.2949,1.1877,1.2413,0.9196,35.64,60.03,56.87,5.25,36.84,0.6382,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,141,0.585774,1.2887,1.2433,1.4055,1.2973,1.1892,1.2433,0.9189,32.62,69.11,65.38,5.5,34.54,0.1081,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,142,0.589958,1.2979,1.2453,1.4088,1.2998,1.1908,1.2453,0.9182,29.38,80.35,140.1,12.38,32.21,0.0,0.0,0.4475,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,143,0.594142,1.3071,1.2473,1.4121,1.3022,1.1923,1.2473,0.9176,26.94,83.14,78.59,5.53,29.99,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,144,0.598326,1.3163,1.2493,1.4155,1.3047,1.1939,1.2493,0.9169,25.92,84.84,97.37,5.3,29.1,0.0,0.0,0.0236,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,145,0.60251,1.3255,1.2513,1.4188,1.3071,1.1954,1.2513,0.9162,26.43,85.16,110.71,4.92,29.64,0.0,0.0,0.1565,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,146,0.606695,1.3347,1.2533,1.4222,1.3096,1.197,1.2533,0.9156,28.14,84.03,115.03,4.44,31.27,0.0,0.0,0.1998,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,147,0.610879,1.3439,1.2553,1.4255,1.312,1.1986,1.2553,0.9149,30.49,81.66,109.18,3.89,33.43,0.0,0.0,0.1416,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,148,0.615063,1.3531,1.2573,1.4289,1.3145,1.2001,1.2573,0.9142,32.89,78.48,94.72,3.89,35.57,0.1586,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,149,0.619247,1.3623,1.2593,1.4322,1.317,1.2017,1.2593,0.9136,34.89,67.12,126.94,11.13,36.65,0.5166,0.0,0.3198,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,150,0.623431,1.3715,1.2613,1.4356,1.3194,1.2033,1.2613,0.9129,36.23,58.27,56.49,4.93,37.29,0.7589,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,151,0.627615,1.3808,1.2634,1.4389,1.3219,1.2048,1.2634,0.9122,36.81,54.04,53.27,5.3,37.53,0.8643,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,152,0.631799,1.39,1.2654,1.4423,1.3244,1.2064,1.2654,0.9115,36.57,55.41,43.93,5.53,37.4,0.824,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,153,0.635983,1.3992,1.2674,1.4457,1.3268,1.208,1.2674,0.9109,35.53,61.93,27.07,5.6,36.88,0.6375,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,154,0.640167,1.4084,1.2694,1.4491,1.3293,1.2096,1.2694,0.9102,33.77,71.94,29.12,5.5,35.92,0.3198,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,155,0.644351,1.4176,1.2715,1.4524,1.3318,1.2111,1.2715,0.9095,31.54,74.93,50.46,6.62,33.94,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,156,0.648536,1.4268,1.2735,1.4558,1.3343,1.2127,1.2735,0.9088,29.32,78.33,138.66,11.25,31.99,0.0,0.0,0.4413,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,157,0.65272,1.436,1.2755,1.4592,1.3367,1.2143,1.2755,0.9082,27.72,81.53,110.71,4.35,30.64,0.0,0.0,0.1589,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,158,0.656904,1.4452,1.2775,1.4626,1.3392,1.2159,1.2775,0.9075,27.33,83.95,115.03,3.79,30.45,0.0,0.0,0.2029,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,159,0.661088,1.4544,1.2796,1.466,1.3417,1.2175,1.2796,0.9068,28.49,85.14,109.18,3.99,31.7,0.0,0.0,0.1438,0.0,0.0,storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,160,0.665272,1.4636,1.2816,1.4694,1.3442,1.219,1.2816,0.9061,31.06,84.88,94.72,4.53,34.25,0.0,0.0,0.0,0.0,0.0,none
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,161,0.669456,1.4728,1.2837,1.4728,1.3467,1.2206,1.2837,0.9054,34.36,75.2,64.94,5.0,36.78,0.4353,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,162,0.67364,1.482,1.2857,1.4762,1.3492,1.2222,1.2857,0.9048,37.38,66.55,80.82,8.07,39.11,0.9933,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,163,0.677824,1.4912,1.2877,1.4796,1.3517,1.2238,1.2877,0.9041,39.05,61.04,106.57,11.47,40.33,1.0,0.0,0.118,0.0,0.0,heatwave|storm
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,164,0.682008,1.5004,1.2898,1.483,1.3542,1.2254,1.2898,0.9034,38.64,59.86,55.95,5.59,39.83,1.0,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,165,0.686192,1.5096,1.2918,1.4864,1.3567,1.227,1.2918,0.9027,36.12,63.04,64.85,5.47,37.56,0.7651,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,166,0.690377,1.5188,1.2939,1.4898,1.3592,1.2286,1.2939,0.902,32.16,69.51,77.06,5.19,34.12,0.0292,0.0,0.0,0.0,0.0,heatwave
"halcyon_hevecam@@halcyon_hevecam@2.9406,9.9102",Sub-Saharan Africa,temperate_mixed,T4,Halcyon Hevecam,,2.9406,9.9102,167,0.694561,1.528,1.2959,1.4932,1.3617,1.2302,1.2959,0.9014,27.97,69.31,78.59,4.77,29.91,0.0,0.0,0.0,0.0,0.0,none
