flow_uid,edge,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,from_region,to_region,route_region,distance_km,allocated_mass_kg,allocated_kg_km,month_index,climate_progress,warming_delta_c,maritime_hazard_intensification_factor,maritime_storm_factor,maritime_hurricane_factor,maritime_cold_factor,maritime_storm,maritime_hurricane,maritime_cold,maritime_monsoon,maritime_risk_index,delay_multiplier,capacity_multiplier
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,74,0.305439,0.672,1.0799,1.0895,1.115,1.0256,0.6736,0.0,0.0,0.0,0.6736,1.1886,0.9124
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,75,0.309623,0.6812,1.0812,1.0909,1.1169,1.026,0.8655,0.0,0.0,0.0,0.8655,1.2423,0.8875
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,76,0.313808,0.6904,1.0824,1.0923,1.1187,1.0264,0.3547,0.0,0.0,0.0,0.3547,1.0993,0.9539
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,77,0.317992,0.6996,1.0837,1.0937,1.1205,1.0268,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,78,0.322176,0.7088,1.0849,1.0951,1.1223,1.0272,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,79,0.32636,0.718,1.0862,1.0966,1.1242,1.0276,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,80,0.330544,0.7272,1.0875,1.098,1.126,1.028,0.0952,0.1464,0.0,0.0,0.1464,1.1072,0.9554
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,81,0.334728,0.7364,1.0888,1.0994,1.1278,1.0284,0.2237,0.3441,0.0,0.0,0.3441,1.2519,0.8952
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,82,0.338912,0.7456,1.09,1.1008,1.1297,1.0288,0.5211,0.2738,0.0,0.0,0.5211,1.2965,0.872
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,83,0.343096,0.7548,1.0913,1.1023,1.1315,1.0292,0.9533,0.1261,0.0,0.0,0.9533,1.3363,0.8483
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,84,0.34728,0.764,1.0926,1.1037,1.1334,1.0296,0.6974,0.0084,0.0,0.0,0.6974,1.1999,0.9075
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,85,0.351464,0.7732,1.0939,1.1052,1.1352,1.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,86,0.355649,0.7824,1.0952,1.1066,1.1371,1.0305,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,87,0.359833,0.7916,1.0965,1.108,1.1389,1.0309,0.0198,0.0,0.0706,0.0,0.0706,1.0211,0.9918
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,88,0.364017,0.8008,1.0978,1.1095,1.1408,1.0313,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,89,0.368201,0.81,1.099,1.1109,1.1426,1.0317,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,90,0.372385,0.8192,1.1003,1.1124,1.1445,1.0321,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,91,0.376569,0.8285,1.1016,1.1138,1.1464,1.0325,0.6987,0.0,0.0,0.0,0.6987,1.1956,0.9092
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,92,0.380753,0.8377,1.1029,1.1153,1.1482,1.0329,0.9441,0.0964,0.0,0.0,0.9441,1.3174,0.8561
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,93,0.384937,0.8469,1.1042,1.1168,1.1501,1.0334,0.5525,0.3154,0.0,0.0,0.5525,1.3282,0.8588
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,94,0.389121,0.8561,1.1055,1.1182,1.152,1.0338,0.1857,0.2857,0.0,0.0,0.2857,1.2091,0.913
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,95,0.393305,0.8653,1.1069,1.1197,1.1539,1.0342,0.1001,0.154,0.0,0.0,0.154,1.1127,0.9531
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,96,0.39749,0.8745,1.1082,1.1211,1.1558,1.0346,0.0186,0.0286,0.0,0.0,0.0286,1.0209,0.9913
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,97,0.401674,0.8837,1.1095,1.1226,1.1576,1.035,0.064,0.0,0.2287,0.0,0.2287,1.0682,0.9734
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,98,0.405858,0.8929,1.1108,1.1241,1.1595,1.0355,0.1273,0.0,0.4546,0.0,0.4546,1.1357,0.9471
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,99,0.410042,0.9021,1.1121,1.1256,1.1614,1.0359,0.4367,0.0,0.2524,0.0,0.4367,1.1778,0.923
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,100,0.414226,0.9113,1.1134,1.127,1.1633,1.0363,0.8943,0.0,0.0,0.0,0.8943,1.2504,0.8837
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,101,0.41841,0.9205,1.1147,1.1285,1.1652,1.0367,0.6973,0.0,0.0,0.0,0.6973,1.1952,0.9094
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,102,0.422594,0.9297,1.1161,1.13,1.1671,1.0371,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,103,0.426778,0.9389,1.1174,1.1315,1.169,1.0376,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,104,0.430962,0.9481,1.1187,1.1329,1.1709,1.038,0.025,0.0385,0.0,0.0,0.0385,1.0282,0.9883
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,105,0.435146,0.9573,1.12,1.1344,1.1728,1.0384,0.1771,0.2725,0.0,0.0,0.2725,1.1995,0.917
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,106,0.439331,0.9665,1.1214,1.1359,1.1748,1.0388,0.1865,0.2869,0.0,0.0,0.2869,1.21,0.9126
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,107,0.443515,0.9757,1.1227,1.1374,1.1767,1.0393,0.1376,0.1765,0.0818,0.0,0.1765,1.1536,0.9367
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,108,0.447699,0.9849,1.124,1.1389,1.1786,1.0397,0.8847,0.0477,0.4614,0.0,0.8847,1.3755,0.8376
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,109,0.451883,0.9941,1.1254,1.1404,1.1805,1.0401,1.0,0.0,0.7564,0.0,1.0,1.4464,0.8095
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,110,0.456067,1.0033,1.1267,1.1419,1.1824,1.0405,0.4168,0.0,0.2756,0.0,0.4168,1.1773,0.9238
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,111,0.460251,1.0126,1.128,1.1434,1.1844,1.041,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,112,0.464435,1.0218,1.1294,1.1449,1.1863,1.0414,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,113,0.468619,1.031,1.1307,1.1464,1.1882,1.0418,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,114,0.472803,1.0402,1.132,1.1479,1.1901,1.0423,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,115,0.476987,1.0494,1.1334,1.1494,1.1921,1.0427,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,116,0.481172,1.0586,1.1347,1.1509,1.194,1.0431,0.3898,0.0,0.0,0.0,0.3898,1.1091,0.9493
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,117,0.485356,1.0678,1.1361,1.1524,1.196,1.0435,1.0,0.2159,0.0,0.0,1.0,1.3987,0.8225
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,118,0.48954,1.077,1.1374,1.1539,1.1979,1.044,0.8823,0.2769,0.0,0.0,0.8823,1.3993,0.8244
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,119,0.493724,1.0862,1.1388,1.1554,1.1999,1.0444,0.1958,0.1928,0.2518,0.0,0.2518,1.2163,0.912
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,120,0.497908,1.0954,1.1401,1.157,1.2018,1.0448,0.1172,0.0651,0.2675,0.0,0.2675,1.1275,0.949
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,121,0.502092,1.1046,1.1415,1.1585,1.2038,1.0453,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,122,0.506276,1.1138,1.1429,1.16,1.2057,1.0457,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,123,0.51046,1.123,1.1442,1.1615,1.2077,1.0461,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,124,0.514644,1.1322,1.1456,1.163,1.2096,1.0466,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,125,0.518828,1.1414,1.1469,1.1646,1.2116,1.047,0.7509,0.0,0.0,0.0,0.7509,1.2102,0.9024
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,126,0.523013,1.1506,1.1483,1.1661,1.2136,1.0475,0.9136,0.0,0.0,0.0,0.9136,1.2558,0.8812
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,127,0.527197,1.1598,1.1497,1.1676,1.2155,1.0479,0.3311,0.0,0.0,0.0,0.3311,1.0927,0.957
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,128,0.531381,1.169,1.151,1.1692,1.2175,1.0483,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,129,0.535565,1.1782,1.1524,1.1707,1.2195,1.0488,0.0952,0.1464,0.0,0.0,0.1464,1.1072,0.9554
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,130,0.539749,1.1874,1.1538,1.1722,1.2214,1.0492,0.166,0.2554,0.0,0.0,0.2554,1.1869,0.9222
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,131,0.543933,1.1967,1.1551,1.1738,1.2234,1.0496,0.1314,0.2021,0.0,0.0,0.2021,1.148,0.9385
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,132,0.548117,1.2059,1.1565,1.1753,1.2254,1.0501,0.0522,0.0802,0.0,0.0,0.0802,1.0587,0.9756
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,133,0.552301,1.2151,1.1579,1.1768,1.2274,1.0505,0.4142,0.0,0.0,0.0,0.4142,1.116,0.9462
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,134,0.556485,1.2243,1.1593,1.1784,1.2293,1.051,0.9415,0.0,0.0,0.0,0.9415,1.2636,0.8776
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,135,0.560669,1.2335,1.1606,1.1799,1.2313,1.0514,0.7071,0.0,0.0,0.0,0.7071,1.198,0.9081
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,136,0.564854,1.2427,1.162,1.1815,1.2333,1.0518,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,137,0.569038,1.2519,1.1634,1.183,1.2353,1.0523,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,138,0.573222,1.2611,1.1648,1.1846,1.2373,1.0527,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,139,0.577406,1.2703,1.1662,1.1861,1.2393,1.0532,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,140,0.58159,1.2795,1.1676,1.1877,1.2413,1.0536,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,141,0.585774,1.2887,1.1689,1.1892,1.2433,1.0541,0.0426,0.0655,0.0,0.0,0.0655,1.0479,0.9801
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,142,0.589958,1.2979,1.1703,1.1908,1.2453,1.0545,0.9224,0.2224,0.0,0.0,0.9224,1.3806,0.8312
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,143,0.594142,1.3071,1.1717,1.1923,1.2473,1.055,1.0,0.2039,0.0,0.0,1.0,1.3921,0.8251
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,144,0.598326,1.3163,1.1731,1.1939,1.2493,1.0554,0.382,0.0926,0.0,0.0,0.382,1.1579,0.93
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,145,0.60251,1.3255,1.1745,1.1954,1.2513,1.0558,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,146,0.606695,1.3347,1.1759,1.197,1.2533,1.0563,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3cc6b4e202e68bad,T4->T3,"alcoa@@alcoa@40.4406,-79.9959","amag_austria_metall@@amag_austria_metall@48.2267,13.0357",Alcoa,AMAG Austria Metall,US,AT,North America,Europe,North Atlantic,7635.5,58.921985,449899.0,147,0.610879,1.3439,1.1773,1.1986,1.2553,1.0567,0.0292,0.0,0.1041,0.0,0.1041,1.0311,0.9879
